rec_idx,title,company,location,career,education,deadline,link,crawled_at
51937003,공공기관 관급프로젝트 전기전자통신기계분야 기술직 모집,주식회사 젠탑(GENTOP),경남창원시,신입·경력,대졸↑,~ 10/28(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51937003&location=ts&searchType=search&paid_fl=n&search_uuid=d39581ed-0066-40d5-bc07-983a696d8be1,2025-10-25 06:45:58
51901319,[씨엠티정보통신(주) 보안연구소] 경력/신입 개발자 채용 [대구],씨엠티정보통신(주),대구동구,신입·경력,학력무관,~ 10/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51901319&location=ts&searchType=search&paid_fl=n&search_uuid=d39581ed-0066-40d5-bc07-983a696d8be1,2025-10-25 06:45:58
51882948,(주)리노인포텍 백엔드 개발자 모집,(주)리노인포텍,부산해운대구,경력무관,학력무관,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51882948&location=ts&searchType=search&paid_fl=n&search_uuid=d39581ed-0066-40d5-bc07-983a696d8be1,2025-10-25 06:45:58
51850945,[아이넷뱅크] 기술지원 정규직 채용(부산지사),(주)아이넷뱅크,부산해운대구,신입·경력,초대졸↑,~ 11/16(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51850945&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
51813110,[신규/경력] 대전 시스템 엔지니어 모집,다원컴퓨팅(주),대전유성구,신입·경력,대졸↑,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51813110&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
51758029,[이지서티] 영남지사(부산) IT 솔루션 엔지니어 채용(신입/경력),(주)이지서티,부산해운대구,신입·경력,대졸↑,~ 10/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51758029&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
51708641,열정가득한 스타트업 팀원 모집합니다.,(주)판다스,경남진주시,경력무관,초대졸↑,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51708641&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
52053196,2025년 제3차 정규직 직원 채용 공고(정보화),한국해양수산연수원,부산영도구,신입,대졸↑,~ 10/29(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52053196&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
52052867,[신입] 인프라사업부 정규직 모집,(주)컴윌,부산사상구,신입,학력무관,~ 10/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52052867&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
51921997,정보보안 담당자 신입,(주)에프엘이에스,대전유성구,신입,학력무관,~ 11/12(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51921997&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
51991832,네트워크 구축 및 유지보수 엔지니어팀 신입[대전 본사],(주)와이넷,대전유성구,신입,초대졸↑,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51991832&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
51958423,Research Engineer (Object Detection),(주)에스아이에이,대전유성구,신입,학력무관,~ 10/30(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51958423&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
51958605,Research Engineer (Foundation Model Applications),(주)에스아이에이,대전유성구,신입,학력무관,~ 10/30(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51958605&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
51958559,Research Engineer (Image Generation),(주)에스아이에이,대전유성구,신입,학력무관,~ 10/30(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51958559&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
52082415,Data 엔지니어 - Junior (대전 근무),(주)시스트란,대전서구,신입,대졸↑,~ 11/18(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52082415&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
52094056,[정규직 채용 ] 2025년 사이버 보안 관제 신입 채용,(주)트루시스,대전유성구,신입,초대졸↑,~ 11/20(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52094056&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
51921973,웹서버 개발자 신입 채용,(주)에프엘이에스,대전유성구,신입,대졸↑,~ 11/12(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51921973&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
52018382,[신입]주식회사 업테이크 소프트웨어 개발자 모집,(주)업테이크,대전유성구,신입,학력무관,~ 11/12(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52018382&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
51938597,(정규직) 2025년  사이버 취약점 분석 정규직 모집,(주)트루시스,대전유성구,신입,초대졸↑,~ 10/29(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51938597&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
51922117,Microsoft 기술 엔지니어 신입 채용(부산),(주)제니스클라우드,부산해운대구,신입,대졸↑,~ 11/24(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51922117&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
51949539,2025년 대보그룹 신입사원 공개채용,대보그룹,부산전체,신입,대졸↑,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51949539&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
52087317,[솔탑] 2025년 부문별 신입/경력사원 모집,(주)솔탑,대전전체,신입·경력,초대졸↑,~ 11/19(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52087317&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
52119952,넥슨커뮤니케이션즈 게임 서비스 직무 채용,(주)넥슨커뮤니케이션즈,부산전체,신입·경력,학력무관,~ 11/05(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52119952&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
52100749,IT(전산) 신입/경력 사원 채용,성화산업주식회사,경남진주시,신입·경력,대졸↑,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52100749&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
52134437,위성통신 및 네트워크 엔지니어(위성통신/스타링크/인말새트),(주)시너샛코리아,부산해운대구,경력무관,학력무관,~ 11/23(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52134437&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
52105135,[신입 및 경력] 네트워크 엔지니어 채용,(주)디아이앤씨,부산해운대구,신입·경력,학력무관,~ 12/21(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52105135&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
52128265,[대전/공공기관/월306만] RCMS고객센터 시스템관리 사무업무모집,(주)케이티아이에스,대전전체,신입·경력,고졸↑,~ 11/08(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52128265&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
52116573,[보안관제센터] 보안관제 및 운영 신입/경력 채용 (대구),(주)이글루코퍼레이션,대구동구,신입·경력,초대졸↑,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52116573&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
52040720,(주)도리콤 정보통신공사 공사팀원 모집,(주)도리콤,부산사상구,경력무관,초대졸↑,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52040720&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
52111673,네트워크시스템 및 정보보안시스템 엔지니어,(주)케이닷컴,대전서구,경력무관,초대졸↑,~ 11/12(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52111673&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
51697261,기장동원로얄CC 전산 유지보수 업무&총무업무 보조 채용,주식회사 남양종합개발 부산지점,부산기장군,신입·경력,초대졸↑,~ 10/29(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51697261&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
52099398,[(주)신라시스템]   데이터분석 & 인공지능 개발자 공채,(주)신라시스템,대구동구,경력무관,초대졸↑,~ 11/20(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52099398&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
52086567,네트워크 엔지니어 채용,㈜이노시스,부산동구,신입·경력,학력무관,~ 11/19(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52086567&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
52081367,[기술지원센터] 보안솔루션 기술지원 엔지니어 인재 채용 (대전),㈜이글루코퍼레이션,대전유성구,경력무관,대졸↑,~ 10/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52081367&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
52058206,씨넷 거제도 TS2(품질보증)팀 네트워크 엔지니어 모집,(주)씨넷,경남거제시,경력무관,초대졸↑,~ 11/15(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52058206&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
51698503,안전관리 및 확인 업무 담당자 채용(간단한 사진 및 영상촬영),(주)아이엔,대구수성구,경력무관,학력무관,~ 10/29(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51698503&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
52047739,[INEEJI] (주)인이지 데이터분석가/AI엔지니어 전문가 채용,(주)인이지,서울서초구,신입·경력,대졸↑,~ 10/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52047739&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
52046396,(주)피플아이 보안팀 채용 (신입/경력),(주)피플아이,대전유성구,경력무관,학력무관,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52046396&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
52043364,"[W병원] 전산실, 콜센터 채용 공고",W병원,대구달서구,경력무관,학력무관,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52043364&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
52040854,[정규직]정보시스템(PC/서버/NW/정보보안) 인재 채용,(주)다원정보기술,경남창원시,신입·경력,학력무관,~ 12/14(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52040854&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
52040133,마린웍스(주) / 마린전자상사 기술 엔지니어  정규직 채용,마린웍스(주),부산전체,경력무관,초대졸↑,~ 12/14(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52040133&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
52034269,(대전)정보통신 네트워크구축 엔지니어 모집,(주)뉴젠스,대전동구,경력무관,초대졸↑,~ 12/13(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52034269&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
52029635,(주)디알젬 생산운영관리팀 신입/경력사원 모집,(주)디알젬(구미공장지점),경북김천시,신입·경력,초대졸↑,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52029635&location=ts&searchType=search&paid_fl=n&search_uuid=96e3df51-ccfa-479c-8e9e-c087bf20e6c3,2025-10-25 06:46:00
52026815,[딥아이] AI 기반 머신 비전 개발자 채용,(주)딥아이,부산기장군,경력무관,학력무관,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52026815&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
52026800,[딥아이] LLM 엔지니어 개발자 채용,(주)딥아이,부산기장군,경력무관,학력무관,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52026800&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
51864416,[이노그리드] 2025 하반기 공개채용,(주)이노그리드,서울중구,신입·경력,학력무관,~ 10/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51864416&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
51960102,건화이엔지 전산실 운영 및 유지보수 - 신입/경력 모집,(주)건화이엔지,경북경산시,신입·경력,초대졸↑,~ 10/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51960102&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
51693782,[인프라사업본부] 정보보호시스템 운영 신입/경력 채용,㈜이글루코퍼레이션,대전유성구,신입·경력,초대졸↑,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51693782&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
51693774,[인프라사업본부] 보안관제 및 침해사고 대응 신입/경력 채용,㈜이글루코퍼레이션,대전유성구,신입·경력,초대졸↑,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51693774&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
51679176,주식회사유엠소프트 정보보안 엔지니어 모집,주식회사유엠소프트,대구수성구,경력무관,학력무관,~ 10/27(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51679176&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
51930199,선박 커미셔닝 엔지니어 채용의 건 [신입],티더블유엠에스(주),부산해운대구,경력무관,고졸↑,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51930199&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
51928411,SW 개발자 신입/경력 사원 모집 [2025],㈜커미조아,대전전체,경력무관,학력무관,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51928411&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
51858363,학교대상 정보통신 유지보수 담당 신입 및 경력자 채용 - 정규직,(주)에스유아이티,대전유성구,경력무관,초대졸↑,~ 11/16(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51858363&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
51824234,네트워크 유지관리 엔지니어(경력) 모집,(주)우리아이티,부산동구,신입·경력,초대졸↑,~ 11/12(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51824234&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
51770455,(주)동성전기 전산 담당자 사원 채용,(주)동성전기,경남김해시,경력무관,초대졸↑,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51770455&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
51753337,"(경력무관) 앱개발, 백엔드/서버개발, 웹개발外 정규직 채용",(주)한국갈등관리디지털진흥원,대전유성구,경력무관,학력무관,~ 11/04(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51753337&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
51743438,CCTV 설치 및 관리 업무 모집,(주)한림기술,대구수성구,경력무관,학력무관,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51743438&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
51735498,[늘푸른정보기술]기술본부 시스템(서버/스토리지) 정규직 채용,(주)늘푸른정보기술,울산동구,경력무관,학력무관,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51735498&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
51710294,KT협력업체 기술시험부 외근직 직원 모집,동보정보통신㈜,대구북구,경력무관,학력무관,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51710294&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
51655107,교통정보시스템 유지관리 보조 직원(신입/경력) 모집,(주)동인시스템,부산연제구,신입·경력,학력무관,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51655107&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
52065952,[외국계 화학] 각 부문 신입/경력 채용,한국이콜랩(유),울산전체,신입·경력,고졸↑,~ 11/02(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52065952&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
52009664,정보통신실 상주 운영 및  유지보수 직원모집,대신네트웍스주식회사,울산남구,신입·경력,고졸↑,~ 11/12(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52009664&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
51972680,㈜우진플라임 부문별 인재채용,(주)우진플라임,대구전체,신입·경력,학력무관,~ 10/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51972680&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
52026999,2025년 중소조선연구원 하반기 공개채용 모집공고,(재)중소조선연구원,부산전체,신입·경력,초대졸↑,~ 10/29(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52026999&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
52134463,DevOps 모집 - 위성 SmartBox,(주)시너샛코리아,부산해운대구,경력무관,학력무관,~ 11/23(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52134463&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
52130550,자율이동로봇 관리/제어 프로그램 백앤드 개발자 모집,에스이노베이션스(주),대구달성군,경력무관,대졸↑,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52130550&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
51972275,[정규직/신입O]KTCS 대전 무선CS 상담사 모집,(주)블루에이치알,대전서구,경력무관,고졸↑,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51972275&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
52082807,#명절상여금지급# 부산 롯데카드 단순 문의 응대,(주)블루에이치알,부산연제구,경력무관,고졸↑,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52082807&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
51972349,[통신비지원] 대전 LG U+ 고객 상담사 채용,(주)블루에이치알,대전중구,경력무관,고졸↑,~ 10/27(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51972349&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
52052441,M365 운영관리,포메이션랩스(주),경남창원시 성산구,경력무관,학력무관,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52052441&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
52127665,"웹 프로그램 개발자 채용공고 (java, jsp, web/was)",(주)에디넷,부산동구,경력무관,학력무관,~ 10/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52127665&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
51958390,(주)아이앤텍 부산 대학관리 시스템 운영팀 개발자 모집,(주)아이앤텍,부산해운대구,신입·경력,초대졸↑,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51958390&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
52126692,2025년 하반기 정직원(연구분야) 채용 공고,한국화학연구원,대전유성구,경력무관,초대졸↑,~ 11/06(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52126692&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
51766244,"[고려아연계열/서린정보기술] Application(Web,Mobile)개발 채용",서린정보기술(주),부산전체,신입·경력,대졸↑,~ 11/07(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51766244&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
52069366,2025년도 하반기 채용공고,(주)세화,대전전체,신입·경력,초대졸↑,~ 10/28(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52069366&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
52122825,"[코딩, 인공지능] 신입/경력직/파트직",(주)링구아교육,부산동래구,경력무관,학력무관,~ 12/22(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52122825&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
52122015,임베디드 시스템 개발자 채용,(주)에스원바이오,부산서구,경력무관,대졸↑,~ 11/11(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52122015&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
52119752,2025년 하반기 정직원(연구분야) 채용(화학소재 데이터),한국화학연구원,대전유성구,경력무관,초대졸↑,~ 11/06(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52119752&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
52120452,인공지능 비전모델 개발 연구원 구인,(주)스피어에이엑스,대구수성구,신입·경력,석사↑,~ 11/22(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52120452&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
52111851,실력있는 개발자를 모십니다.,비테크,부산남구,경력무관,학력무관,~ 11/21(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52111851&location=ts&searchType=search&paid_fl=n&search_uuid=235c7029-dc3a-4cf3-bbbb-567f84aee779,2025-10-25 06:46:01
